original_name,authoritative_name,uni_id,uni_data_source,canonical_event_key,notes
Washington University St.Louis,Washington University in St Louis,NA,NA,20180330_StLouis_Rally_Environmental,
Washington University St.Louis,Washington University in St Louis,NA,NA,20171205_Washington_March_Tuition,
Central Connecticut University,Central Connecticut State University,NA,NA,20151201_NewBritain_Petition_UniversityGovernance,
Central Connecticut University,Central Connecticut State University,NA,NA,20151208_Hartford_Rally_Labor,
Central Connecticut University,Central Connecticut State University,NA,NA,20170126_Hartford_Rally_Tuition,
Central Connecticut University,Central Connecticut State University,NA,NA,20160920_NewBritain_Rally_UniversityGovernance,
Central Connecticut University,Central Connecticut State University,NA,NA,20170301_NewBritain_UnknownForm_Labor,
Central Connecticut University,Central Connecticut State University,NA,NA,20170425_NewBritain_Rally_UniversityGovernance,
Central Connecticut University,Central Connecticut State University,NA,NA,20180219_Mansfield_Rally_Trump(Against),
Central Connecticut University,Central Connecticut State University,NA,NA,20171101_NewBritain_Petition_LabourAndWork,
Central Connecticut University,Central Connecticut State University,NA,NA,20171106_NewBritain_Strike_LabourAndWork,
Central Connecticut University,Central Connecticut State University,NA,NA,20141230_NewBritain_OtherForm_PolceViolence,
Central Connecticut University,Central Connecticut State University,NA,NA,20141230_NewBritain_Rally_PoliceViolence,
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20160504_SantaBarbara_OtherForm_Environmental,
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20161109_SantaBarbara_Trump(Against),
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20161108_SantaBarbara_Trump(Against),
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20170120_SantaBarbara_Trump(Against),
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20160504_SantaBarbara_OtherForm_Environmental,
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20161109_SantaBarbara_Trump(Against),
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20161108_SantaBarbara_Trump(Against),
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20170120_SantaBarbara_Trump(Against),
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20131031_Berkeley_Rally_Environmental,
UC Santa Barbara,University of California-Santa Barbara,NA,NA,20150411_SantaBarbara_Strike_Labour,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20160504_SantaCruz_OtherForm_Environmental,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20161108_SantaCruz_Trump(Against),
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20170420_SantaCruz_Environmental,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20180404_Berkeley_Rally_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20131120_Berkeley_Strike_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20131120_SantaCruz_Strike_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20131013_SantaCruz_Immigration(for),
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20160504_SantaCruz_OtherForm_Environmental,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20151114_SanFrancisco_Occupation_Tuition,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20161108_SantaCruz_Trump(Against),
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20170420_SantaCruz_Environmental,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20131120_Berkeley_Strike_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20140402_Berkeley_Strike_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20131120_SantaCruz_Strike_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20140402_SantaCruz_Strike_Labor,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20131013_SantaCruz_Immigration(for),
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20150303_SantaCruz_Blockade_Tuition,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20130305_SantaCruz_Blockade_Tuition,
UC Santa Cruz,University of California-Santa Cruz,NA,NA,20150409_SantaCruz_Strike_Labour,
Western Illinois University Quad City riverfront campus,Western Illinois University,NA,NA,20160217_Macomb_March_PublicFunding,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20160224_Pittsburgh_Rally_AntiRacism,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20160227_Pittsburgh_March_AntiWar,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20170511_Pittsburgh_SymbolicDisplay_AnimalRights,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20160224_Pittsburgh_Rally_AnimalRights,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20160227_Pittsburgh_March_AntiWar,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20160301_Pittsburgh_HungerStrike_AnimalRights,
University of Pittsburgh,University of Pittsburgh-Pittsburgh Campus,NA,NA,20161109_Pittsburgh_Rally_Trump(Against),
Chatham College,Chatham University,NA,NA,20160224_Pittsburgh_Rally_AnimalRights,
Chatham College,Chatham University,NA,NA,20160301_Pittsburgh_HungerStrike_AnimalRights,
University of Illinois Springfield,University of Illinois at Springfield,NA,NA,20151020_Springfield_Rally_Publicfunding,
University of Illinois Springfield,University of Illinois at Springfield,NA,NA,20160422_Springfield_March_Sexualassault,
University of Illinois Springfield,University of Illinois at Springfield,NA,NA,20170501_Springfield_Strike_Labour,
University of Illinois Springfield,University of Illinois at Springfield,NA,NA,20170503_Springfield_Petition_Labour,
University of Illinois Springfield,University of Illinois at Springfield,NA,NA,20180427_Sprinfield_March-UIS_SexualAssault,
University of Illinois Springfield,University of Illinois at Springfield,NA,NA,20150424_Springfield_March_SexualAssault,
Laurentian University,Laurentian University,NA,NA,20160201_Virtual_Petition_UniversityGovernance,
Laurentian University,Laurentian University,NA,NA,20130917_Sudbury_Petition_OtherIssue,
Laurentian University,Laurentian University,NA,NA,20140501_Toronto_OtherForm_UniversityGovernance,
Laurentian University,Laurentian University,NA,NA,20160218_Barrie_Rally_UniversityGovernance,
Laurentian University,Laurentian University,NA,NA,20130917_Sudbury_Petition_OtherIssue,
Louisiana State University,Louisiana State University-System Office,NA,NA,20160219_BatonRouge_Rally_PublicFunding,
Louisiana State University,Louisiana State University-System Office,NA,NA,20160224_BatonRouge_Rally_PublicFunding,
Louisiana State University,Louisiana State University-System Office,NA,NA,20160711_BatonRouge_Otherform_PoliceViolence,
Louisiana State University,Louisiana State University-System Office,NA,NA,20170207_BatonRouge_Petition_Universitygovernance,
Louisiana State University,Louisiana State University-System Office,NA,NA,20170209_BatonRouge_Rally_Faith-based,
Louisiana State University,Louisiana State University-System Office,NA,NA,20170209_BatonRouge_OtherIssue,
Louisiana State University,Louisiana State University-System Office,NA,NA,20140419_BatonRouge_SymbolicDisplay_PoliceViolence,
Brock University,Brock University,IAU-001778-1,glued,20161102_Toronto_March_Tuition,
Brock University,Brock University,IAU-001778-1,glued,20160204_St.Catharines_OtherForm_OtherIssue,
Brock University,Brock University,IAU-001778-1,glued,20160311_St.Catharines_Rally_Sexualassault,
Brock University,Brock University,IAU-001778-1,glued,20130117_StCatharines_Rally_AnimalRights,
Brock University,Brock University,IAU-001778-1,glued,20140226_Toronto_Rally_LabourAndWork,
Brock University,Brock University,IAU-001778-1,glued,20131004_St.Catharines_Blockade_Abortion,
Brock University,Brock University,IAU-001778-1,glued,20131030_St.Catharines_Rally_UniversityGov,
Brock University,Brock University,IAU-001778-1,glued,20131030_St.Catharines_Rally_AnimalRights,
Missouri Western State College,Missouri Western State University,NA,NA,20151014_St.Joseph_Rally_Feminism,
Missouri Western State College,Missouri Western State University,NA,NA,20161015_StJoseph_SymbolicDisplay_PoliceViolence,
Missouri Western State College,Missouri Western State University,NA,NA,20180324_StJoseph_March_GunControl,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20151203_Boulder_SymbolicDisplay_Anti-Racism,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20151028_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20150923_Boulder_Petition_OtherIssue,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20151028_Boulder_March_Feminism,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20151203_Boulder_Rally_CampusClimate,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20151012_Boulder_Rally_IndigenousIssues,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170905_Boulder_Walkout_Immigration(For),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170905_Boulder_Rally_Immigration(For),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20180314_Boulder_Walkout_GunControl,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20180321_Boulder_Walkout_FarRight(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20180405_Boulder_Demonstration_UniversityGovernance,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170505_ Boulder_Rally_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170502_Boulder_SymbolicDisplay_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170427_Boulder_Sit-in_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170426_Boulder_Sit-in_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170216_Boulder_March_Immigration(for),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170216_Boulder_Rally_Immigration(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170209_Boulder_Rally_Immigration(For),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170209_Boulder_Rally_Trump(For),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170125_Boulder_Trump(For),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170124_Boulder_Petition_Far-Right(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161214_Boulder_Petition_Far-Right(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161215_Boulder_Petition_Far-Right(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161214_Boulder_Petition_UniversityGovernance,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20170120_Boulder_Rally_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161116_Boulder_March_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161115_Boulder_SymbolicDisplay_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161114_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161112_Boulder_March,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161110_Boulder_March_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161110_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161027_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20161014_Boulder_Rally_SexualAssault,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20160923_Boulder_SymbolicDisplay_SexualAssault,
University of Colorado at Boulder,University of Colorado Boulder,NA,NA,20131014_Boulder_SymbolicDisplay_IndigenousIssues,
California State University Long Beach,California State University-Long Beach,NA,NA,20151113_LongBeach_March_Tuition,
California State University Long Beach,California State University-Long Beach,NA,NA,20150901_LongBeach_Rally_LabourandWork,
California State University Long Beach,California State University-Long Beach,NA,NA,20160126_LongBeach_OtherForm_LabourAndWork,
California State University Long Beach,California State University-Long Beach,NA,NA,20160912_LongBeach_Rally_PoliceViolence,
California State University Long Beach,California State University-Long Beach,NA,NA,20160922_LongBeach_March_Economy,
California State University Long Beach,California State University-Long Beach,NA,NA,20161109_LongBeach_Rally_Trump(Against),
California State University Long Beach,California State University-Long Beach,NA,NA,20161109_LongBeach_March_Trump(Against),
California State University Long Beach,California State University-Long Beach,NA,NA,20161116_LongBeach_Rally_Tuition,
California State University Long Beach,California State University-Long Beach,NA,NA,20170130_LongBeach_Disruption_Tuition,
California State University Long Beach,California State University-Long Beach,NA,NA,20170301_LongBeach_March_Tuition,
California State University Long Beach,California State University-Long Beach,NA,NA,20170422_LosAngeles_March_Environmental,
California State University Long Beach,California State University-Long Beach,NA,NA,20171207_Lakewood_Demonstration_OtherIssue,
California State University Long Beach,California State University-Long Beach,NA,NA,20170904_LongBeach_Demonstration_ImmigrationFor,
California State University Long Beach,California State University-Long Beach,NA,NA,20180220_LongBeach_March_UniversityGovernance,
California State University Long Beach,California State University-Long Beach,NA,NA,20180314_LongBeach_March_GunControl,
California State University Long Beach,California State University-Long Beach,NA,NA,20171031_Fullerton_Demonstration_FreeSpeech,
California State University Long Beach,California State University-Long Beach,NA,NA,20180208_Virtual_Petition_UniversityGovernance,
California State University Long Beach,California State University-Long Beach,NA,NA,20150318_LongBeach_Rally_LGBFor,
California State University Long Beach,California State University-Long Beach,NA,NA,20150318_LongBeach_Demonstration_LGBAgainst,
California State University Long Beach,California State University-Long Beach,NA,NA,20150407_LongBeach_InformationDistribution_ProLife,
